4-b-Kopplung-in Phase- Kupfer;4-b-Kopplung-in Phase- Kupfer;4-b-Kopplung-in Phase- Kupfer;4-b-Kopplung-in Phase- Kupfer;4-b-Kopplung-gegen Phase- Kupfer;4-b-Kopplung-gegen Phase- Kupfer;4-b-Kopplung-gegen Phase- Kupfer;4-b-Kopplung-gegen Phase- Kupfer;4-c-Kopplung-Schwebung- Kupfer;4-c-Kopplung-Schwebung- Kupfer;4-c-Kopplung-Schwebung- Kupfer;4-c-Kopplung-Schwebung- Kupfer
29.58;35.44;0.12;0.43;29.58;35.58;-0.11;0.65;29.58;43.7;0.13;0.14
29.6;35.68;0.12;0.43;29.6;35.37;-0.1;0.65;29.6;43.98;0.14;-0.45
29.62;35.93;0.13;0.44;29.62;35.18;-0.09;0.54;29.62;44.26;0.11;-0.18
29.64;36.21;0.14;0.33;29.64;35.03;-0.08;0.53;29.64;44.44;0.13;1.03
29.66;36.5;0.15;0.21;29.66;34.87;-0.07;0.76;29.66;44.79;0.16;0.04
29.68;36.79;0.15;0.32;29.68;34.77;-0.05;0.65;29.68;45.06;0.13;-0.67
29.7;37.1;0.16;0.33;29.7;34.68;-0.04;0.53;29.7;45.32;0.13;-0.33
29.72;37.43;0.16;0.21;29.72;34.61;-0.03;0.75;29.72;45.58;0.12;-0.24
29.74;37.75;0.17;0.32;29.74;34.57;-0.01;0.76;29.74;45.8;0.12;0.24
29.76;38.1;0.18;0.33;29.76;34.57;0;0.64;29.76;46.06;0.13;-0.09
29.78;38.46;0.18;0.11;29.78;34.59;0.02;0.64;29.78;46.32;0.12;-0.45
29.8;38.82;0.18;0.1;29.8;34.64;0.03;0.64;29.8;46.53;0.11;-0.09
29.82;39.18;0.18;0.33;29.82;34.7;0.04;0.64;29.82;46.77;0.11;-0.32
29.84;39.55;0.19;0.23;29.84;34.81;0.06;0.64;29.84;46.98;0.1;-0.44
29.86;39.95;0.19;-0.11;29.86;34.93;0.07;0.75;29.86;47.17;0.1;-0.31
29.88;40.33;0.19;-0.12;29.88;35.08;0.09;0.76;29.88;47.36;0.09;-0.44
29.9;40.71;0.19;0.11;29.9;35.27;0.1;0.54;29.9;47.51;0.08;-0.21
29.92;41.08;0.19;0.11;29.92;35.47;0.11;0.42;29.92;47.67;0.08;-0.19
29.94;41.48;0.19;4.3E-13;29.94;35.69;0.12;0.53;29.94;47.82;0.07;-0.54
29.96;41.86;0.19;4.3E-13;29.96;35.93;0.13;0.65;29.96;47.95;0.06;-0.44
29.98;42.25;0.19;-3.47E-14;29.98;36.21;0.14;0.54;29.98;48.05;0.05;-0.31
30;42.63;0.19;0.01;30;36.5;0.15;0.43;30;48.16;0.04;-0.54
30.02;43.03;0.19;-0.1;30.02;36.81;0.16;0.43;30.02;48.23;0.03;-0.54
30.04;43.41;0.19;-0.21;30.04;37.13;0.17;0.43;30.04;48.28;0.02;-0.43
30.06;43.79;0.19;-0.22;30.06;37.48;0.18;0.43;30.06;48.31;0.01;-0.43
30.08;44.15;0.18;-0.11;30.08;37.84;0.18;0.43;30.08;48.33;0;-0.42
30.1;44.51;0.18;-0.1;30.1;38.21;0.19;0.44;30.1;48.33;0;-0.53
30.12;44.87;0.18;-0.21;30.12;38.61;0.2;0.33;30.12;48.32;-0.02;-0.66
30.14;45.21;0.17;-0.21;30.14;39.02;0.21;0.1;30.14;48.27;-0.03;-0.44
30.16;45.56;0.17;-0.31;30.16;39.43;0.21;0.21;30.16;48.2;-0.03;-0.3
30.18;45.89;0.16;-0.44;30.18;39.84;0.21;0.34;30.18;48.13;-0.04;-0.65
30.2;46.2;0.15;-0.34;30.2;40.29;0.22;0.01;30.2;48.03;-0.06;-0.66
30.22;46.49;0.15;-0.1;30.22;40.72;0.21;-0.12;30.22;47.89;-0.07;-0.42
30.24;46.78;0.15;-0.19;30.24;41.15;0.21;0.1;30.24;47.76;-0.08;-0.54
30.26;47.08;0.14;-0.54;30.26;41.58;0.22;0.23;30.26;47.59;-0.09;-0.55
30.28;47.34;0.12;-0.44;30.28;42.03;0.22;0.01;30.28;47.4;-0.1;-0.43
30.3;47.58;0.12;-0.2;30.3;42.47;0.22;-0.22;30.3;47.19;-0.11;-0.42
30.32;47.82;0.12;-0.42;30.32;42.9;0.21;-0.11;30.32;46.97;-0.12;-0.53
30.34;48.04;0.1;-0.55;30.34;43.33;0.22;-0.1;30.34;46.73;-0.13;-0.66
30.36;48.23;0.09;-0.31;30.36;43.76;0.21;-0.21;30.36;46.46;-0.14;-0.44
30.38;48.42;0.09;-0.42;30.38;44.18;0.21;-0.21;30.38;46.17;-0.15;-0.32
30.4;48.6;0.08;-0.54;30.4;44.59;0.2;-0.32;30.4;45.88;-0.15;-0.43
30.42;48.74;0.07;-0.43;30.42;44.99;0.19;-0.32;30.42;45.55;-0.16;-0.43
30.44;48.88;0.06;-0.43;30.44;45.37;0.19;-0.31;30.44;45.23;-0.17;-0.44
30.46;48.98;0.05;-0.43;30.46;45.75;0.18;-0.44;30.46;44.86;-0.18;-0.32
30.48;49.08;0.04;-0.42;30.48;46.09;0.17;-0.32;30.48;44.5;-0.18;-0.32
30.5;49.15;0.04;-0.53;30.5;46.44;0.17;-0.31;30.5;44.13;-0.19;-0.33
30.52;49.23;0.02;-0.66;30.52;46.76;0.16;-0.53;30.52;43.73;-0.2;-0.21
30.54;49.24;0.01;-0.43;30.54;47.07;0.15;-0.65;30.54;43.34;-0.2;-0.32
30.56;49.26;0.01;-0.41;30.56;47.35;0.13;-0.54;30.56;42.92;-0.21;-0.33
30.58;49.26;-0.01;-0.65;30.58;47.61;0.13;-0.41;30.58;42.49;-0.21;-0.22
30.6;49.23;-0.02;-0.55;30.6;47.85;0.12;-0.64;30.6;42.06;-0.22;-0.23
30.62;49.18;-0.03;-0.43;30.62;48.08;0.1;-0.77;30.62;41.62;-0.22;-0.000274
30.64;49.11;-0.04;-0.43;30.64;48.25;0.09;-0.54;30.64;41.17;-0.22;0.01
30.66;49.03;-0.05;-0.43;30.66;48.43;0.08;-0.53;30.66;40.74;-0.22;-0.22
30.68;48.93;-0.06;-0.43;30.68;48.56;0.07;-0.64;30.68;40.27;-0.23;-0.11
30.7;48.81;-0.06;-0.42;30.7;48.69;0.05;-0.75;30.7;39.83;-0.23;-0.01
30.72;48.67;-0.07;-0.54;30.72;48.78;0.04;-0.77;30.72;39.36;-0.23;0.11
30.74;48.52;-0.09;-0.55;30.74;48.83;0.02;-0.53;30.74;38.91;-0.22;0.000286
30.76;48.33;-0.09;-0.43;30.76;48.86;0.01;-0.63;30.76;38.47;-0.23;-0.02
30.78;48.14;-0.1;-0.44;30.78;48.88;0;-0.87;30.78;38;-0.22;0.33
30.8;47.92;-0.11;-0.32;30.8;48.85;-0.02;-0.76;30.8;37.57;-0.22;0.22
30.82;47.7;-0.12;-0.32;30.82;48.8;-0.03;-0.65;30.82;37.14;-0.22;0.1
30.84;47.46;-0.12;-0.44;30.84;48.72;-0.05;-0.53;30.84;36.71;-0.21;0.22
30.86;47.2;-0.13;-0.32;30.86;48.62;-0.05;-0.64;30.86;36.3;-0.21;0.21
30.88;46.92;-0.14;-0.32;30.88;48.5;-0.07;-0.77;30.88;35.88;-0.2;0.32
30.9;46.65;-0.15;-0.44;30.9;48.33;-0.09;-0.53;30.9;35.49;-0.19;0.43
30.92;46.34;-0.15;-0.33;30.92;48.16;-0.09;-0.65;30.92;35.11;-0.19;0.44
30.94;46.03;-0.16;-0.22;30.94;47.95;-0.11;-0.65;30.94;34.74;-0.18;0.2
30.96;45.7;-0.16;-0.21;30.96;47.71;-0.12;-0.53;30.96;34.4;-0.18;0.41
30.98;45.38;-0.17;-0.32;30.98;47.47;-0.13;-0.66;30.98;34.04;-0.16;0.88
31;45.04;-0.18;-0.34;31;47.18;-0.15;-0.43;31;33.76;-0.14;0.55
31.02;44.67;-0.18;-0.11;31.02;46.89;-0.15;-0.42;31.02;33.47;-0.14;0.2
31.04;44.31;-0.18;-0.11;31.04;46.58;-0.16;-0.66;31.04;33.21;-0.13;0.52
31.06;43.95;-0.18;-0.11;31.06;46.24;-0.18;-0.44;31.06;32.93;-0.12;0.98
31.08;43.57;-0.19;0.01;31.08;45.88;-0.18;-0.32;31.08;32.74;-0.09;0.67
31.1;43.21;-0.18;-0.22;31.1;45.52;-0.19;-0.44;31.1;32.55;-0.09;0.2
31.12;42.84;-0.19;-0.23;31.12;45.12;-0.2;-0.33;31.12;32.38;-0.09;0.63
31.14;42.44;-0.19;0.01;31.14;44.73;-0.2;-0.22;31.14;32.2;-0.07;1.09
31.16;42.06;-0.19;-0.11;31.16;44.32;-0.21;-0.21;31.16;32.12;-0.04;0.76
31.18;41.67;-0.2;-0.01;31.18;43.9;-0.21;-0.33;31.18;32.03;-0.04;0.53
31.2;41.27;-0.19;0.23;31.2;43.48;-0.22;-0.23;31.2;31.98;-0.02;0.64
31.22;40.89;-0.19;0.01;31.22;43.03;-0.22;0.01;31.22;31.94;-0.01;0.75
31.24;40.51;-0.19;-0.13;31.24;42.6;-0.22;-0.22;31.24;31.94;0.01;0.86
31.26;40.12;-0.19;0.22;31.26;42.15;-0.23;-0.24;31.26;31.97;0.03;0.76
31.28;39.74;-0.19;0.23;31.28;41.69;-0.23;0.22;31.28;32.04;0.04;0.64
31.3;39.38;-0.18;-0.01;31.3;41.24;-0.22;0.23;31.3;32.12;0.05;0.75
31.32;39;-0.19;0.1;31.32;40.81;-0.22;-0.11;31.32;32.24;0.07;0.76
31.34;38.63;-0.18;0.21;31.34;40.36;-0.22;-0.12;31.34;32.4;0.08;0.65
31.36;38.27;-0.18;0.32;31.36;39.91;-0.22;0.1;31.36;32.57;0.09;0.54
31.38;37.93;-0.17;0.33;31.38;39.46;-0.22;0.32;31.38;32.77;0.1;0.51
31.4;37.6;-0.16;0.1;31.4;39.03;-0.21;0.33;31.4;32.98;0.11;1.18
31.42;37.27;-0.16;0.2;31.42;38.62;-0.21;0.21;31.42;33.23;0.15;1.22
31.44;36.94;-0.16;0.44;31.44;38.21;-0.2;0.32;31.44;33.58;0.16;0.43
31.46;36.65;-0.15;0.32;31.46;37.81;-0.19;0.32;31.46;33.88;0.17;0.42
31.48;36.36;-0.14;0.32;31.48;37.43;-0.19;0.31;31.48;34.24;0.18;0.53
31.5;36.08;-0.13;0.32;31.5;37.05;-0.18;0.54;31.5;34.6;0.19;0.64
31.52;35.82;-0.13;0.31;31.52;36.71;-0.17;0.54;31.52;35;0.21;0.65
31.54;35.56;-0.12;0.54;31.54;36.38;-0.16;0.43;31.54;35.43;0.21;0.53
31.56;35.34;-0.11;0.44;31.56;36.07;-0.15;0.43;31.56;35.85;0.23;0.66
31.58;35.13;-0.1;0.2;31.58;35.77;-0.14;0.53;31.58;36.34;0.24;0.43
31.6;34.93;-0.1;0.42;31.6;35.5;-0.13;0.65;31.6;36.82;0.24;0.32
31.62;34.73;-0.09;0.54;31.62;35.25;-0.12;0.54;31.62;37.31;0.25;0.43
31.64;34.58;-0.08;0.42;31.64;35.03;-0.11;0.53;31.64;37.83;0.26;0.43
31.66;34.42;-0.07;0.54;31.66;34.82;-0.1;0.75;31.66;38.36;0.27;0.44
31.68;34.3;-0.06;0.55;31.68;34.65;-0.08;0.76;31.68;38.91;0.28;0.33
31.7;34.2;-0.05;0.32;31.7;34.51;-0.06;0.54;31.7;39.48;0.28;0.21
31.72;34.11;-0.04;0.42;31.72;34.39;-0.06;0.53;31.72;40.04;0.29;0.22
31.74;34.02;-0.03;0.65;31.74;34.28;-0.04;0.75;31.74;40.63;0.29;0.11
31.76;33.99;-0.02;0.54;31.76;34.21;-0.03;0.75;31.76;41.21;0.29;0.1
31.78;33.95;-0.01;0.43;31.78;34.18;-0.01;0.75;31.78;41.79;0.3;0.23
31.8;33.95;-0.000424;0.43;31.8;34.16;0;0.76;31.8;42.4;0.3;0.01
31.82;33.95;0.01;0.42;31.82;34.19;0.02;0.64;31.82;43;0.3;-0.11
31.84;33.99;0.02;0.53;31.84;34.22;0.03;0.64;31.84;43.58;0.3;0.01
31.86;34.02;0.03;0.66;31.86;34.31;0.04;0.64;31.86;44.18;0.3;-0.1
31.88;34.1;0.04;0.43;31.88;34.39;0.06;0.76;31.88;44.77;0.29;-0.21
31.9;34.19;0.05;0.42;31.9;34.53;0.07;0.65;31.9;45.35;0.29;-0.22
31.92;34.29;0.06;0.54;31.92;34.68;0.08;0.53;31.92;45.92;0.28;-0.1
31.94;34.43;0.07;0.43;31.94;34.85;0.09;0.75;31.94;46.49;0.28;-0.2
31.96;34.56;0.08;0.43;31.96;35.06;0.11;0.76;31.96;47.06;0.28;-0.44
31.98;34.74;0.09;0.43;31.98;35.3;0.12;0.54;31.98;47.59;0.27;-0.32
32;34.91;0.09;0.43;32;35.56;0.13;0.42;32;48.12;0.26;-0.31
32.02;35.11;0.1;0.42;32.02;35.83;0.14;0.54;32.02;48.64;0.25;-0.53
32.04;35.32;0.11;0.54;32.04;36.12;0.15;0.54;32.04;49.14;0.24;-0.66
32.06;35.56;0.12;0.44;32.06;36.45;0.16;0.42;32.06;49.61;0.23;-0.43
32.08;35.81;0.13;0.21;32.08;36.77;0.17;0.54;32.08;50.05;0.22;-0.49
32.1;36.07;0.13;0.32;32.1;37.13;0.18;0.55;32.1;50.5;0.21;0.42
32.12;36.35;0.14;0.32;32.12;37.51;0.19;0.33;32.12;50.89;0.24;0.59
32.14;36.64;0.15;0.32;32.14;37.9;0.2;0.21;32.14;51.47;0.23;-0.19
32.16;36.93;0.15;0.44;32.16;38.3;0.2;0.32;32.16;51.82;0.23;-0.39
32.18;37.25;0.16;0.21;32.18;38.71;0.21;0.44;32.18;52.4;0.22;-2.48
32.2;37.58;0.16;0.2;32.2;39.14;0.22;0.33;32.2;52.68;0.13;-2.46
32.22;37.91;0.17;0.44;32.22;39.59;0.22;0.11;32.22;52.94;0.12;-1.08
32.24;38.27;0.18;0.23;32.24;40.03;0.22;-0.01;32.24;53.15;0.09;-0.98
32.26;38.63;0.18;-0.01;32.26;40.48;0.22;0.11;32.26;53.31;0.08;-0.74
32.28;38.99;0.18;0.1;32.28;40.93;0.23;0.12;32.28;53.47;0.06;-0.88
32.3;39.35;0.18;0.22;32.3;41.39;0.23;-0.11;32.3;53.55;0.04;-0.64
32.32;39.73;0.19;0.11;32.32;41.84;0.22;-0.01;32.32;53.64;0.04;-0.63
32.34;40.11;0.19;0.1;32.34;42.28;0.23;0.12;32.34;53.7;0.02;-0.86
32.36;40.48;0.19;0.22;32.36;42.75;0.23;-0.1;32.36;53.72;0;-0.85
32.38;40.88;0.2;0.12;32.38;43.2;0.22;-0.21;32.38;53.7;-0.02;-0.99
32.4;41.27;0.2;-0.11;32.4;43.64;0.22;-0.21;32.4;53.65;-0.04;-0.66
32.42;41.67;0.19;-0.11;32.42;44.07;0.22;-0.21;32.42;53.55;-0.04;-0.4
32.44;42.05;0.19;0.01;32.44;44.5;0.21;-0.21;32.44;53.49;-0.05;-0.84
32.46;42.44;0.19;-0.11;32.46;44.92;0.21;-0.2;32.46;53.33;-0.08;-1.17
32.48;42.82;0.19;-0.11;32.48;45.33;0.2;-0.42;32.48;53.19;-0.1;-1.2
32.5;43.2;0.19;8.05E-13;32.5;45.73;0.19;-0.55;32.5;52.93;-0.12;-2.48
32.52;43.58;0.19;0.01;32.52;46.09;0.18;-0.32;32.52;52.69;-0.2;-2.59
32.54;43.96;0.19;-0.09;32.54;46.45;0.18;-0.31;32.54;52.12;-0.23;0.52
32.56;44.34;0.19;-0.32;32.56;46.8;0.17;-0.54;32.56;51.78;-0.18;0.95
32.58;44.7;0.18;-0.34;32.58;47.13;0.16;-0.54;32.58;51.41;-0.19;-1.82
32.6;45.04;0.17;-0.11;32.6;47.42;0.15;-0.53;32.6;51.03;-0.25;-2.11
32.62;45.39;0.17;-0.09;32.62;47.71;0.13;-0.65;32.62;50.4;-0.27;0.42
32.64;45.73;0.17;-0.31;32.64;47.95;0.12;-0.54;32.64;49.93;-0.24;0.63
32.66;46.06;0.16;-0.44;32.66;48.2;0.11;-0.53;32.66;49.45;-0.25;-0.76
32.68;46.37;0.15;-0.33;32.68;48.4;0.1;-0.64;32.68;48.94;-0.27;-0.66
32.7;46.66;0.15;-0.21;32.7;48.6;0.09;-0.64;32.7;48.39;-0.27;-0.43
32.72;46.95;0.14;-0.31;32.72;48.75;0.07;-0.64;32.72;47.84;-0.28;-0.43
32.74;47.23;0.13;-0.43;32.74;48.89;0.06;-0.74;32.74;47.25;-0.29;-0.43
32.76;47.49;0.13;-0.43;32.76;49;0.04;-0.88;32.76;46.67;-0.3;-0.43
32.78;47.73;0.12;-0.44;32.78;49.07;0.03;-0.65;32.78;46.05;-0.31;-0.43
32.8;47.96;0.11;-0.32;32.8;49.1;0.02;-0.52;32.8;45.43;-0.32;-0.44
32.82;48.16;0.1;-0.31;32.82;49.14;0.01;-0.75;32.82;44.78;-0.33;-0.33
32.84;48.37;0.1;-0.54;32.84;49.13;-0.01;-0.76;32.84;44.13;-0.33;-0.22
32.86;48.54;0.08;-0.43;32.86;49.09;-0.02;-0.65;32.86;43.46;-0.34;-0.22
32.88;48.7;0.08;-0.41;32.88;49.03;-0.04;-0.65;32.88;42.78;-0.34;-0.12
32.9;48.86;0.07;-0.66;32.9;48.94;-0.05;-0.65;32.9;42.1;-0.34;0.11
32.92;48.96;0.05;-0.44;32.92;48.82;-0.06;-0.64;32.92;41.42;-0.34;0.01
32.94;49.07;0.05;-0.31;32.94;48.69;-0.08;-0.75;32.94;40.75;-0.34;-0.23
32.96;49.15;0.04;-0.42;32.96;48.52;-0.09;-0.77;32.96;40.06;-0.34;-0.01
32.98;49.22;0.03;-0.53;32.98;48.31;-0.11;-0.54;32.98;39.37;-0.34;0.22
33;49.28;0.02;-0.65;33;48.09;-0.12;-0.53;33;38.7;-0.34;0.1
33.02;49.3;0;-0.55;33.02;47.85;-0.13;-0.65;33.02;38.03;-0.34;0.2
33.04;49.3;0;-0.43;33.04;47.58;-0.14;-0.55;33.04;37.36;-0.33;0.44
33.06;49.28;-0.01;-0.42;33.06;47.29;-0.15;-0.42;33.06;36.72;-0.32;0.32
33.08;49.25;-0.02;-0.53;33.08;46.98;-0.16;-0.54;33.08;36.08;-0.31;0.32
33.1;49.2;-0.03;-0.66;33.1;46.65;-0.17;-0.55;33.1;35.46;-0.31;0.44
33.12;49.11;-0.05;-0.44;33.12;46.29;-0.18;-0.43;33.12;34.86;-0.3;0.31
33.14;49.01;-0.05;-0.31;33.14;45.93;-0.19;-0.44;33.14;34.27;-0.29;0.53
33.16;48.91;-0.06;-0.54;33.16;45.54;-0.2;-0.33;33.16;33.69;-0.28;0.76
33.18;48.77;-0.07;-0.54;33.18;45.14;-0.2;-0.22;33.18;33.17;-0.26;0.64
33.2;48.62;-0.08;-0.55;33.2;44.73;-0.21;-0.21;33.2;32.63;-0.25;0.87
33.22;48.45;-0.09;-0.45;33.22;44.32;-0.21;-0.32;33.22;32.17;-0.23;0.77
33.24;48.24;-0.1;-0.19;33.24;43.89;-0.22;-0.34;33.24;31.72;-0.22;0.42
33.26;48.06;-0.1;-0.54;33.26;43.44;-0.22;-0.11;33.26;31.29;-0.21;0.63
33.28;47.83;-0.12;-0.56;33.28;42.99;-0.22;-0.1;33.28;30.87;-0.19;0.97
33.3;47.57;-0.12;-0.2;33.3;42.55;-0.23;-0.23;33.3;30.51;-0.17;0.87
33.32;47.34;-0.13;-0.43;33.32;42.08;-0.23;-0.01;33.32;30.18;-0.16;0.63
33.34;47.06;-0.14;-0.45;33.34;41.62;-0.23;0.23;33.34;29.87;-0.15;0.97
33.36;46.77;-0.15;-0.21;33.36;41.17;-0.22;0.01;33.36;29.59;-0.12;0.86
33.38;46.48;-0.15;-0.32;33.38;40.72;-0.23;-0.13;33.38;29.39;-0.11;0.83
33.4;46.17;-0.16;-0.33;33.4;40.26;-0.23;0.21;33.4;29.14;-0.09;1.54
33.42;45.84;-0.16;-0.22;33.42;39.81;-0.22;0.34;33.42;29.04;-0.05;0.66
33.44;45.52;-0.17;-0.22;33.44;39.38;-0.22;0.11;33.44;28.94;-0.06;0.27
33.46;45.17;-0.17;-0.21;33.46;38.95;-0.22;0.1;33.46;28.79;-0.04;1.51
33.48;44.83;-0.18;-0.32;33.48;38.52;-0.21;0.32;33.48;28.77;-0.00072;1.41
33.5;44.47;-0.18;-0.34;33.5;38.1;-0.2;0.43;33.5;28.79;0.02;1.07
33.52;44.09;-0.19;-0.11;33.52;37.71;-0.19;0.44;33.52;28.84;0.04;1.2
33.54;43.71;-0.19;0.01;33.54;37.33;-0.19;0.32;33.54;28.96;0.06;0.64
33.56;43.33;-0.19;-0.1;33.56;36.97;-0.18;0.31;33.56;29.1;0.07;0.73
33.58;42.96;-0.19;-0.23;33.58;36.6;-0.17;0.54;33.58;29.23;0.09;1.31
33.6;42.56;-0.2;-0.01;33.6;36.27;-0.16;0.54;33.6;29.47;0.12;0.87
33.62;42.16;-0.19;0.12;33.62;35.96;-0.15;0.53;33.62;29.71;0.13;0.52
33.64;41.79;-0.19;-0.11;33.64;35.67;-0.14;0.65;33.64;29.98;0.14;0.85
33.66;41.39;-0.2;-0.12;33.66;35.41;-0.13;0.54;33.66;30.27;0.16;1.08
33.68;40.99;-0.2;0.11;33.68;35.17;-0.12;0.53;33.68;30.63;0.18;0.85
33.7;40.6;-0.19;0.11;33.7;34.94;-0.1;0.65;33.7;31.01;0.2;1.07
33.72;40.22;-0.19;-0.01;33.72;34.75;-0.09;0.65;33.72;31.42;0.23;1.22
33.74;39.82;-0.19;0.1;33.74;34.58;-0.08;0.65;33.74;31.92;0.24;0.43
33.76;39.44;-0.19;0.22;33.76;34.44;-0.07;0.64;33.76;32.4;0.24;0.41
33.78;39.06;-0.19;0.22;33.78;34.32;-0.05;0.75;33.78;32.89;0.26;0.76
33.8;38.7;-0.18;0.11;33.8;34.23;-0.04;0.76;33.8;33.44;0.27;0.53
33.82;38.34;-0.18;0.1;33.82;34.18;-0.02;0.65;33.82;33.99;0.28;0.64
33.84;37.98;-0.18;0.32;33.84;34.14;-0.01;0.65;33.84;34.58;0.3;0.65
33.86;37.63;-0.17;0.44;33.86;34.14;0;0.64;33.86;35.19;0.31;0.43
33.88;37.31;-0.16;0.33;33.88;34.16;0.02;0.76;33.88;35.81;0.32;0.43
33.9;37;-0.15;0.1;33.9;34.21;0.03;0.64;33.9;36.46;0.33;0.32
33.92;36.69;-0.16;0.2;33.92;34.29;0.04;0.63;33.92;37.12;0.33;0.43
33.94;36.38;-0.15;0.54;33.94;34.38;0.06;0.87;33.94;37.78;0.34;0.45
33.96;36.1;-0.13;0.44;33.96;34.53;0.08;0.65;33.96;38.49;0.35;0.1
33.98;35.84;-0.13;0.21;33.98;34.68;0.09;0.54;33.98;39.18;0.35;0.22
34;35.58;-0.13;0.32;34;34.87;0.1;0.53;34;39.88;0.36;0.12
34.02;35.34;-0.12;0.42;34.02;35.08;0.11;0.64;34.02;40.6;0.35;-0.12
34.04;35.12;-0.11;0.54;34.04;35.3;0.12;0.76;34.04;41.29;0.35;0.11
34.06;34.91;-0.1;0.55;34.06;35.57;0.14;0.54;34.06;42.01;0.36;0.01
34.08;34.74;-0.09;0.32;34.08;35.85;0.15;0.43;34.08;42.72;0.35;-0.09
34.1;34.56;-0.08;0.42;34.1;36.16;0.15;0.42;34.1;43.42;0.35;-0.33
34.12;34.41;-0.07;0.55;34.12;36.46;0.16;0.54;34.12;44.13;0.34;-0.07
34.14;34.29;-0.06;0.32;34.14;36.81;0.18;0.55;34.14;44.78;0.35;-2.48
34.16;34.16;-0.06;0.42;34.16;37.17;0.18;0.32;34.16;45.53;0.24;-0.86
34.18;34.06;-0.04;0.65;34.18;37.54;0.19;0.32;34.18;45.74;0.32;2.85
34.2;33.99;-0.03;0.54;34.2;37.92;0.2;0.44;34.2;46.79;0.35;0.18
34.22;33.94;-0.02;0.54;34.22;38.33;0.21;0.33;34.22;47.15;0.32;0.75
34.24;33.9;-0.01;0.54;34.24;38.74;0.21;0.21;34.24;48.08;0.38;-0.65
34.26;33.9;-0.000424;0.42;34.26;39.17;0.21;0.22;34.26;48.69;0.3;-2.36
34.28;33.9;0.01;0.54;34.28;39.6;0.22;0.11;34.28;49.27;0.29;-0.74
34.3;33.93;0.02;0.43;34.3;40.05;0.22;0.1;34.3;49.84;0.27;-0.97
34.32;33.98;0.03;0.42;34.32;40.48;0.22;0.23;34.32;50.34;0.25;-1.09
34.34;34.03;0.04;0.66;34.34;40.94;0.23;0.01;34.34;50.85;0.22;2.24
34.36;34.14;0.05;0.43;34.36;41.39;0.22;-0.11;34.36;51.24;0.34;2.93
34.38;34.24;0.06;0.42;34.38;41.84;0.22;1.98E-12;34.38;52.21;0.34;-3.46
34.4;34.36;0.07;0.54;34.4;42.28;0.22;0.01;34.4;52.6;0.2;-6.49
34.42;34.51;0.08;0.42;34.42;42.73;0.22;-0.1;34.42;53.01;0.08;-1.49
34.44;34.67;0.09;0.54;34.44;43.18;0.22;-0.21;34.44;52.93;0.14;1.54
34.46;34.85;0.1;0.44;34.46;43.61;0.22;-0.21;34.46;53.58;0.14;-0.63
34.48;35.06;0.1;0.32;34.48;44.04;0.21;-0.21;34.48;53.5;0.12;0.79
34.5;35.26;0.11;0.43;34.5;44.45;0.21;-0.21;34.5;54.05;0.18;-1.07
34.52;35.51;0.12;0.43;34.52;44.87;0.2;-0.31;34.52;54.2;0.07;-2.74
34.54;35.74;0.13;0.44;34.54;45.26;0.19;-0.44;34.54;54.34;0.07;-0.51
34.56;36.02;0.14;0.32;34.56;45.64;0.19;-0.32;34.56;54.47;0.05;-0.84
34.58;36.29;0.14;0.32;34.58;46;0.18;-0.31;34.58;54.56;0.03;-1.08
34.6;36.59;0.15;0.33;34.6;46.37;0.17;-0.54;34.6;54.59;0.01;-0.98
34.62;36.89;0.15;0.21;34.62;46.69;0.16;-0.54;34.62;54.6;-0.01;-0.84
34.64;37.2;0.16;0.32;34.64;47;0.15;-0.54;34.64;54.56;-0.02;-1.07
34.66;37.53;0.17;0.44;34.66;47.3;0.14;-0.54;34.66;54.5;-0.05;-1.23
34.68;37.87;0.18;0.33;34.68;47.56;0.13;-0.41;34.68;54.36;-0.07;-0.66
34.7;38.23;0.18;0.11;34.7;47.82;0.12;-0.64;34.7;54.21;-0.08;-0.39
34.72;38.59;0.18;0.1;34.72;48.04;0.1;-0.77;34.72;54.06;-0.09;-0.97
34.74;38.95;0.18;0.22;34.74;48.23;0.09;-0.54;34.74;53.86;-0.12;-0.99
34.76;39.33;0.19;0.11;34.76;48.41;0.08;-0.53;34.76;53.6;-0.13;-0.62
34.78;39.71;0.19;0.11;34.78;48.56;0.07;-0.64;34.78;53.34;-0.14;-0.83
34.8;40.09;0.19;0.11;34.8;48.69;0.06;-0.64;34.8;53.04;-0.16;-2.81
34.82;40.48;0.19;-0.01;34.82;48.79;0.04;-0.75;34.82;52.7;-0.25;-2.75
34.84;40.86;0.19;0.11;34.84;48.86;0.03;-0.76;34.84;52.03;-0.27;-0.44
34.86;41.26;0.2;0.11;34.86;48.9;0.01;-0.64;34.86;51.61;-0.27;-0.37
34.88;41.65;0.2;-8.43E-13;34.88;48.92;0.000917;-0.64;34.88;50.95;-0.29;0.35
34.9;42.05;0.2;0.01;34.9;48.9;-0.01;-0.75;34.9;50.47;-0.26;0.03
34.92;42.44;0.2;-0.1;34.92;48.87;-0.03;-0.77;34.92;49.92;-0.28;-0.38
34.94;42.84;0.19;-0.23;34.94;48.79;-0.04;-0.53;34.94;49.33;-0.27;0.51
34.96;43.22;0.19;0.000242;34.96;48.7;-0.05;-0.64;34.96;48.84;-0.26;-0.62
